bin,sp,bin2,h,pa,pe,bw1,bw2,n1,n2,m,sd,n,ald,temp_ym_hab,hab_lat,opt_ym_temp,delta_temp,delta_pe
244,N. incompta,236,0.161615356080896,0.0781645936498857,5.33857645141215,0.0665544961788992,0.110470626509565,14,17,12.4169433287212,8.17799653553855,14,80.93,surfsub,ml_hl,6.6750022093917,-0.8279003457107397,-1.6071044188050503
244,N. pachyderma,236,0.0660909492144242,0.063873976172464,5.98249749515917,0.081027009473649,0.0809683574030836,20,21,12.739881002903,7.8275568458765,20,113.35,surfsub,hl_ml,6.6750022093917,-0.8279003457107397,-2.80541473132337
244,O. universa,236,0.0664847386042147,0.0506405067588868,17.3044087225311,0.178443144717576,0.153647920738318,12,14,17.7368936538696,6.67998068356204,12,79,surfsub,ml_ll,16.8839138085897,-0.891021679033301,-7.9461840944240905
244,T. sacculifer,236,0.110232688041995,0.0995819425827219,19.5171150867272,0.0815504021557308,0.10171550529876,10,10,21.5971535682678,4.36334225894448,10,60.71,surf,ll,23.5143653307547,NA,NA
244,G. crassaformis,236,0.0939853199746043,0.0568746479282823,20.3281452982372,0.185794615649586,0.0903650245625715,10,8,19.3395491600037,6.13736606130329,10,48.33,surf,ll_ml,18.051109751836748,-0.8481391102812985,-5.1885991291179
244,G. truncatulinoides,236,0.0718709498318377,0.0583322001883437,15.8885455751419,0.12071315991805,0.150493741510655,12,14,15.1974833806356,5.9539582107223,12,96.36,surfsub,ml,11.7761932083245,-1.0517580784889002,-0.6298020972868983
244,T. quinqueloba,236,0.231419840627422,0.0729776108483591,11.9741846387412,0.119438605771186,0.079221332739737,12,12,12.1636812289556,4.4390834236834404,12,143.9,surfsub,hl_ml,6.6750022093917,-0.8279003457107397,-4.107116625779629
252,G. bulloides,244,0.063500068342494,0.0516779357002216,15.8952570667384,0.114737228079113,0.15770356730831,12,16,14.9514857331912,7.4614241357007,12,102.35,surfsub,gl,11.8735788478794,0.03921939718859946,-1.2457095606759
252,G. falconensis,244,0.150298456480926,0.048741677235897,16.6589911292735,0.183297692261192,0.0739419644717329,8,11,16.9002584815025,7.64633843015541,8,92.92,surfsub,ml_ll,15.992892129556399,0.07517324974335082,-0.9098408699882992
252,G. calida,244,0.145222623427939,0.0851217460905879,17.4700821603815,0.077911388212964,0.192243313198714,9,7,17.5015157858531,6.7984698693017,9,73.33,surf,ll_ml,17.20297064155545,0.02114593889330152,1.0417439810454
252,G. siphonifera,244,0.0686614388032456,0.0447441084224835,14.2747963513115,0.207023496770935,0.210287547832645,7,10,16.4940535000392,8.29958172860226,7,83.78,surfsub,ll_ml,15.992892129556399,0.07517324974335082,6.3963416388275025
252,G. glutinata,244,0.136276918567232,0.0547820440739843,5.64282227894642,0.114123295092647,0.16505676738735,14,17,12.1544949923243,8.47487369727272,14,78.62,surfsub,gl,11.8735788478794,0.03921939718859946,12.137577695132778
252,G. ruber,244,0.104509948046864,0.0687813285742875,19.5306408764175,0.0892488780475097,0.175329600834104,7,11,19.1323093005589,7.10856423972952,7,40,surf,ll_ml,17.20297064155545,0.02114593889330152,0.0474900724363998
252,G. inflata,244,0.092813181824077,0.0544432696827064,15.258743477855,0.103822003684771,0.116639624787264,10,13,13.2439852952957,6.83469609632049,10,104.35,surfsub,gl,11.8735788478794,0.03921939718859946,0.4904067814301989
252,G. rubescens,244,0.11842060114784,0.0975737262566078,17.9462813308346,0.0884079005544361,0.128019826184659,6,8,20.443442662557,4.59972551038108,6,107.41,surfsub,ll,21.2613491292772,NA,NA
252,G. scitula,244,0.170026631523381,0.0692402044400703,8.26697319372137,0.116891626606571,0.142995628128424,12,14,10.9426029125849,6.09769767807784,12,224.28,sub,ml,9.85411240218271,0.13038492153945036,4.62557197757843
252,G. menardii,244,0.298796963791554,0.121843356972474,19.3737786404356,0.0709729652612343,0.0585291711952227,6,7,21.7012494405111,4.16945749511345,6,50,surf,ll,22.8021362560421,0.00317546775229971,0.582763465962902
252,N. dutertrei,244,0.110482075998271,0.0765692774237729,18.8940643038225,0.0789022511103133,0.0826294791419727,8,11,18.5189147591591,7.32707229671835,8,62.69,surf,ll_ml,17.20297064155545,0.02114593889330152,1.5409813614707986
252,N. incompta,244,0.189685288062123,0.114871396018561,3.7314720326071,0.0491410027545314,0.0665544961788992,14,14,7.32149223770414,6.62145516509642,14,80.93,surfsub,ml_hl,5.84710186368096,0.030333536957184215,14.910863189272499
252,N. pachyderma,244,0.16203221479317,0.0884342861583763,3.1770827638358,0.0654912301669001,0.081027009473649,20,20,9.15880179405212,8.49136359079097,20,113.35,surfsub,hl_ml,5.84710186368096,0.030333536957184215,-0.15151301254000993
252,O. universa,244,0.141874287443176,0.0505291464823463,9.35822462810701,0.132532306120697,0.178443144717576,9,12,13.3299807707469,7.45850286248466,9,79,surfsub,ml_ll,15.992892129556399,0.07517324974335082,10.03256032799139
252,G. crassaformis,244,0.131547145611187,0.0593292007478932,15.1395461691193,0.115248943851849,0.185794615649586,9,10,16.9592572318183,6.5457845610689,9,48.33,surf,ll_ml,17.20297064155545,0.02114593889330152,4.686528334568102
252,G. truncatulinoides,244,0.0998256665271992,0.0544432696827064,15.258743477855,0.103822003684771,0.12071315991805,10,12,13.2439852952957,6.83469609632049,10,96.36,surfsub,ml,10.7244351298356,0.0940495488747004,2.473742503547898
252,T. quinqueloba,244,0.158853998304028,0.0822709893006789,7.86706801296157,0.0948411185096333,0.119438605771186,10,12,9.37261824607849,5.15932054911592,10,143.9,surfsub,hl_ml,5.84710186368096,0.030333536957184215,3.478352986312129
260,G. bulloides,252,0.0538497217932704,0.0466861843870311,14.6495475060625,0.177171536400216,0.114737228079113,14,12,13.8157410722758,8.5818437128480891,14,102.35,surfsub,gl,11.912798245068,-0.678776696841501,-2.1542283878950013
260,G. falconensis,252,0.258493454073495,0.0840899855216893,15.7491502592852,0.0928337698690951,0.183297692261192,7,8,19.2452523367746,5.19139343696625,7,92.92,surfsub,ml_ll,16.06806537929975,-0.7830090674531753,0.5726763642370987
260,G. calida,252,0.178654000827206,0.0756079799554204,18.5118261414269,0.119385367268017,0.077911388212964,8,9,19.3929193019867,4.37563960801609,8,73.33,surf,ll_ml,17.22411658044875,NA,NA
260,G. siphonifera,252,0.0762444996043051,0.0527704170721248,20.671137990139002,0.189494911053841,0.207023496770935,10,7,17.8331786632538,7.74207062232887,10,83.78,surfsub,ll_ml,16.06806537929975,-0.7830090674531753,-4.505212912658301
260,G. glutinata,252,0.172048069575066,0.0480221976754648,17.7803999740792,0.185959280404882,0.114123295092647,16,14,16.3565561710857,8.06031141190104,16,78.62,surfsub,gl,11.912798245068,-0.678776696841501,-5.366965907145598
260,G. conglobatus,252,NA,0.0816476953516197,26.3966484803627,0.105112050330882,NA,6,0,22.8996941248576,4.44341080838057,6,40,surf,ll,22.8053117237944,NA,NA
260,G. ruber,252,0.0822586955826518,0.0580867396414534,19.5781309488539,0.143845275203476,0.0892488780475097,10,7,20.3106287956238,5.760068882735,10,40,surf,ll_ml,17.22411658044875,-0.9008878878367526,-0.2810694819293005
260,G. inflata,252,0.0893906567486532,0.0520301068877815,15.7491502592852,0.150145197894661,0.103822003684771,12,10,13.7709237653762,7.59249412491178,12,104.35,surfsub,gl,11.912798245068,-0.678776696841501,-3.335716192351599
260,G. scitula,252,0.205059959021093,0.0790432773106984,12.8925451712998,0.0985019201618905,0.116891626606571,11,12,14.3343779823997,4.59335080620357,11,224.28,sub,ml,9.98449732372216,-0.7920584434354296,-0.3289059257683995
260,G. menardii,252,0.0908988570509418,0.102847814088683,19.9565421063985,0.0778623240335983,0.0709729652612343,7,6,22.513856615339,4.09563846625501,7,50,surf,ll,22.8053117237944,NA,NA
260,N. dutertrei,252,0.110376689892568,0.0707668634634166,20.4350456652933,0.0774519526388562,0.0789022511103133,10,8,17.1338115602732,9.13260989118334,10,62.69,surf,ll_ml,17.22411658044875,-0.9008878878367526,-4.023196219683399
260,N. incompta,252,0.280896961970251,0.0504698399570943,18.6423352218796,0.0987336985316601,0.0491410027545314,13,14,12.2622900530696,9.22673926992386,13,80.93,surfsub,ml_hl,5.877435400638144,-0.720409187611823,-15.231433801549189
260,N. pachyderma,252,0.126638567598153,0.0597035716833771,3.02556975129579,0.0960678290022169,0.0654912301669001,19,20,10.8743031632743,8.91604223469774,19,113.35,surfsub,hl_ml,5.877435400638144,-0.720409187611823,0.5199953258140799
260,O. universa,252,0.160058805264781,0.0524700624357853,19.3907849560984,0.190819996823227,0.132532306120697,11,9,17.8346806005998,7.10022607940917,11,79,surfsub,ml_ll,16.06806537929975,-0.7830090674531753,-10.63877276757985
260,T. sacculifer,252,NA,0.0916954984118722,26.18887805142,0.0906220997442574,NA,8,0,23.0877556800842,3.9205943917078,8,60.71,surf,ll,22.8053117237944,NA,NA
260,G. crassaformis,252,0.149675445808919,0.0851170348669862,19.8260745036874,0.0658238543817231,0.115248943851849,10,9,18.0135288238525,6.31100624327802,10,48.33,surf,ll_ml,17.22411658044875,-0.9008878878367526,-3.607670029558502
260,G. truncatulinoides,252,0.166061636446076,0.0649225098069755,17.7324859814029,0.11731477799713701,0.103822003684771,11,10,16.2671551704407,6.17515806344889,11,96.36,surfsub,ml,10.8184846787103,-0.9033449292696503,-5.647362599861999
260,T. quinqueloba,252,0.135866290507001,0.060950068644194,11.3454209992737,0.135448651445038,0.0948411185096333,16,10,10.7017161473632,6.07231354017989,16,143.9,surfsub,hl_ml,5.877435400638144,-0.720409187611823,-0.7131764287035001
268,G. bulloides,260,0.0215560878389421,0.0475800148259658,12.4953191181675,0.165882190242822,0.177171536400216,13,14,13.9861009854537,7.83950896759045,13,102.35,surfsub,gl,11.2340215482265,0.3770870559076016,4.1592907060065
268,G. falconensis,260,0.261090105723003,0.0511339445650042,16.3218266235223,0.136221198708354,0.0928337698690951,11,7,15.6738979166204,7.16260019007909,11,92.92,surfsub,ml_ll,15.285056311846574,0.46539998494342427,0.33278320065170064
268,G. siphonifera,260,0.081740784524867,0.0444759058497295,16.1659250774807,0.225359165839,0.189494911053841,9,10,15.2551962269677,8.49523287236796,9,83.78,surfsub,ll_ml,15.285056311846574,0.46539998494342427,2.9619853166612984
268,G. glutinata,260,0.0846784131420996,0.0473272624777083,12.4134340669336,0.166432706997723,0.185959280404882,13,16,13.9321219554314,7.88697678901852,13,78.62,surfsub,gl,11.2340215482265,0.3770870559076016,4.2411757572403985
268,G. ruber,260,0.133592743238253,0.0545695843005759,19.2970614669246,0.094767027559148,0.143845275203476,8,10,17.2921324372292,7.90646914052697,8,40,surf,ll_ml,16.323228692612,0.5277850131540518,2.0711953282274997
268,G. inflata,260,0.0462129686553591,0.0476175980761662,12.4134340669336,0.166685924977481,0.150145197894661,11,12,13.9988559159366,8.15935936106336,11,104.35,surfsub,gl,11.2340215482265,0.3770870559076016,2.016999538024699
268,G. scitula,260,0.100007543575824,0.0620428228477674,12.5636392455314,0.142748706837081,0.0985019201618905,11,11,13.3376184160059,5.43550683528153,11,224.28,sub,ml,9.19243888028673,0.42915025686458996,0.13404472060459938
268,N. dutertrei,260,0.161560308052314,0.0501524780058704,16.4118494456099,0.125209774381736,0.0774519526388562,8,10,16.350618571043,8.49177493088416,8,62.69,surf,ll_ml,16.323228692612,0.5277850131540518,4.8432938288658
268,N. incompta,260,0.175920362458976,0.0750739466250838,3.41090142033041,0.0780115266219393,0.0987336985316601,16,13,9.33202569140121,8.12303910406579,16,80.93,surfsub,ml_hl,5.157026213026321,0.3400513636309217,11.091045713807391
268,N. pachyderma,260,0.0512047330368821,0.0655418635810206,3.54556507710987,0.09060460714906,0.0960678290022169,20,19,9.98062008731067,8.48603856390121,20,113.35,surfsub,hl_ml,5.157026213026321,0.3400513636309217,-0.9933979662554697
268,O. universa,260,0.142103268703441,0.0477178237489853,8.75201218851855,0.152789536429739,0.190819996823227,11,11,13.6935252926566,8.39596951944762,11,79,surfsub,ml_ll,15.285056311846574,0.46539998494342427,9.16599501937265
268,G. crassaformis,260,0.171571757524727,0.0737067724269689,16.2184044741289,0.103867715129069,0.0658238543817231,6,10,19.2901266415914,5.12694720328557,6,48.33,surf,ll_ml,16.323228692612,0.5277850131540518,4.115389191806699
268,G. truncatulinoides,260,0.141357050033182,0.0475326152224212,12.0851233815409,0.175423234734379,0.11731477799713701,10,11,12.9979886770248,7.70526452087662,10,96.36,surfsub,ml,9.91513974944065,0.47354977837414935,4.351912803060401
268,T. quinqueloba,260,0.0364078471602121,0.0635239640571082,10.6322445705702,0.152448798849582,0.135448651445038,11,16,10.1186452345415,5.74786857246473,11,143.9,surfsub,hl_ml,5.157026213026321,0.3400513636309217,2.0172040840803014
276,G. bulloides,268,0.0713812793188046,0.0486065970022257,16.654609824174,0.174606433901887,0.165882190242822,15,13,16.3316499551137,7.39405346164306,15,102.35,surfsub,gl,11.6111086041341,0.7420087853932991,-2.694135065163099
276,G. falconensis,268,0.327816015772828,0.0992331763309195,16.654609824174,0.0776144349863486,0.136221198708354,8,11,19.1351026296616,4.66307437256966,8,92.92,surfsub,ml_ll,15.750456296789999,0.856139812160599,0.20228620597960045
276,G. siphonifera,268,0.0536930653240558,0.0479245553244399,19.127910394142,0.217776369253749,0.225359165839,10,9,17.474174618721,7.95295081227762,10,83.78,surfsub,ll_ml,15.750456296789999,0.856139812160599,3.0205637552965
276,G. glutinata,268,0.0724805875811419,0.0486065970022257,16.654609824174,0.174606433901887,0.166432706997723,15,13,16.3316499551137,7.39405346164306,15,78.62,surfsub,gl,11.6111086041341,0.7420087853932991,-4.773596716612198
276,G. ruber,268,0.1264426815771,0.0574293432618954,21.3682567951521,0.158751344569202,0.094767027559148,10,8,19.6249316692352,7.17590058721547,10,40,surf,ll_ml,16.85101370576605,0.946693501235,2.048340396063402
276,G. inflata,268,0.0624400099908722,0.0543315917882627,14.4304336049583,0.129276846082106,0.166685924977481,11,11,13.7389693476937,6.82590455349851,11,104.35,surfsub,gl,11.6111086041341,0.7420087853932991,-1.8836381587567992
276,G. rubescens,268,NA,0.0829348612800457,19.0376390767143,0.111308785601802,NA,7,0,20.6875194822039,4.22075093821631,7,107.41,surfsub,ll,21.1122230657652,0.6572910687110998,-0.2489355073809989
276,G. scitula,268,0.029503683550429,0.0644793368957031,12.697683966136,0.133695596965241,0.142748706837081,12,11,13.8250006437302,5.23008256639413,12,224.28,sub,ml,9.62158913715132,0.9591170925261796,-1.3248809606217993
276,G. menardii,268,NA,0.108999412601521,22.9274578184117,0.104535405586565,NA,7,0,23.5008768354143,2.76155364396734,7,50,surf,ll,22.6055001027091,0.7029761615411978,3.608806566835799
276,N. dutertrei,268,0.0934914187786332,0.0488161742639541,21.2551432744757,0.193557463322059,0.125209774381736,11,8,18.6553620858626,7.7520044005692,11,62.69,surf,ll_ml,16.85101370576605,0.946693501235,-1.219048287281101
276,N. incompta,268,0.208329836523453,0.0448409939643647,14.5019471341378,0.200547208911414,0.0780115266219393,12,16,14.1363227168719,8.71263792335867,12,80.93,surfsub,ml_hl,5.497077576657243,0.8731190160241971,-7.856154623442291
276,N. pachyderma,268,0.111975813378862,0.049363653475355,2.5521671108544,0.106220494623857,0.09060460714906,18,20,12.235978782177,9.12830944257736,18,113.35,surfsub,hl_ml,5.497077576657243,0.8731190160241971,3.90240627575219
276,O. universa,268,0.12621938760612,0.0550660785261286,17.9180072078912,0.121710245252992,0.152789536429739,9,11,16.5829345120324,7.56367262448559,9,79,surfsub,ml_ll,15.750456296789999,0.856139812160599,-3.9575324488803005
276,P. obliquiloculata,268,NA,0.147687806009674,22.9664179802033,0.0771313106230128,NA,6,0,24.2343626022339,2.15225526486649,6,44.51,surf,ll,22.6055001027091,NA,NA
276,T. sacculifer,268,NA,0.0889978064079869,21.95345606812,0.111218940619587,NA,9,0,22.3724123636882,3.47845080472672,9,60.71,surf,ll,22.6055001027091,0.7029761615411978,-1.0010510340096026
276,T. trilobus,268,NA,0.0986560712028054,19.637962113365,0.0832738372250865,NA,6,0,20.5970557530721,3.21171088478569,6,60.7,surf,ll,22.6055001027091,NA,NA
276,G. crassaformis,268,0.119096677516777,0.0674423077038562,20.3337936659356,0.144225161697361,0.103867715129069,10,6,20.6056395530701,4.38393661614189,10,48.33,surf,ll_ml,16.85101370576605,0.946693501235,0.34813418382090333
276,G. truncatulinoides,268,0.0727626782206003,0.0501396461840133,16.4370361846013,0.176323079754635,0.175423234734379,11,10,15.3715185468847,7.03168061444277,11,96.36,surfsub,ml,10.3886895278148,1.0549885556101,-1.1123042866036013
276,T. quinqueloba,268,0.120136613218531,0.0682090621443829,12.6494486546505,0.130313883859907,0.152448798849582,11,11,13.1157578988509,4.84774412366184,11,143.9,surfsub,hl_ml,5.497077576657243,0.8731190160241971,-1.452196919686001
28,B. digitata,20,0.124057879948836,0.090955481440795,19.2705283285226,0.077313405316362,0.0999683181035411,10,12,15.9445419311523,4.22529907376868,10,200,sub,ll,17.2449941701729,0.4679304887462976,-1.803021153622403
28,G. bulloides,20,0.0340120595874244,0.0491120077679632,7.32233743600441,0.12978385356909,0.146888009061498,35,40,12.0187326434113,7.3760822167573,35,102.35,surfsub,gl,11.2265264964314,0.38901718812899944,1.3132003526488303
28,G. falconensis,20,0.0362227467004315,0.0483023456563296,16.5421623583891,0.138776043064991,0.139725123772009,22,24,14.9802643277428,6.76371726388243,22,92.92,surfsub,ml_ll,15.2494131962243,0.49337629162020136,-4.758592827539198
28,G. calida,20,0.0704697279019904,0.0671113351091835,17.0590420119532,0.124542454317369,0.108124298011399,12,14,18.0660611788432,4.71631731790915,12,73.33,surf,ll_ml,16.2823103517651,0.5461938578956484,-0.12041671653170027
28,G. siphonifera,20,0.0723430894314429,0.0631417175798768,19.2071813589637,0.131764120496555,0.112806255697135,16,18,16.8353577628732,6.82623266693313,16,83.78,surfsub,ll_ml,15.2494131962243,0.49337629162020136,2.972330683631199
28,G. glutinata,20,0.0609239975833185,0.0460711020656669,7.39096993667297,0.132857318156964,0.147907844628508,34,35,12.3060108610228,7.72814755675777,34,78.62,surfsub,gl,11.2265264964314,0.38901718812899944,2.9325556834138293
28,G. conglobatus,20,0.230298366591202,0.180508762365045,24.9344095569068,0.0361480272291587,0.052667510486006,9,9,21.8673975202772,3.95303724827694,9,40,surf,ll,22.0485720714377,0.5043603707958013,0.6330657012813994
28,G. ruber,20,0.0349730403764823,0.0545833041595732,18.8571758836085,0.146200833959545,0.131876596115152,17,20,17.8412705589743,6.43670870221974,17,40,surf,ll_ml,16.2823103517651,0.5461938578956484,6.027437528415799
28,G. inflata,20,0.0285522563751097,0.0520440203600018,10.1986190951926,0.13156350327801,0.142605369318762,29,32,12.5575713960604,6.61143882342573,29,104.35,surfsub,gl,11.2265264964314,0.38901718812899944,-0.4206636141067701
28,G. rubescens,20,0.116997062371881,0.0761199891182658,18.6041618655217,0.112535650339326,0.120640280845627,13,17,18.9743270874023,4.55050632918809,13,107.41,surfsub,ll,20.6250190721544,0.45699888900669805,3.7616812121067014
28,G. tenella,20,0.228420207724191,0.0564660211654327,21.8853812070146,0.131965584574763,0.100745985847007,12,13,17.9551994005839,6.75293615926772,12,40,surf,ll,22.0485720714377,0.5043603707958013,3.5530380858557997
28,G. hirsuta,20,0.0647186052058425,0.069859769476324,14.132943358408,0.149430380333136,0.18258949147106,12,12,13.5069488286972,4.56909976770985,12,167.24,sub,ml,9.0899935460232,0.530168689999341,6.715504429924
28,G. scitula,20,0.0828482219335978,0.0585659934035406,12.5742231650047,0.157772440389341,0.142093686084446,21,25,11.9255247002556,5.39835808006504,21,224.28,sub,ml,9.0899935460232,0.530168689999341,-1.9506324110395
28,G. menardii,20,0.197613173377237,0.194723029544117,24.9344095569068,0.0367611427774035,0.0701532254629435,8,13,23.0360488891602,3.1286490721592,8,50,surf,ll,22.0485720714377,0.5043603707958013,0.46113585478950014
28,N. dutertrei,20,0.0853185436862708,0.0729976490424646,17.2071383268516,0.0632303805108529,0.100630234588905,17,22,18.5567953334135,6.33208814608571,17,62.69,surf,ll_ml,16.2823103517651,0.5461938578956484,7.932350411661201
28,N. incompta,20,0.052445404046011,0.0569288363061083,3.71302370827544,0.106204353478771,0.111323027579247,36,39,9.49531650322455,7.19523871735054,36,80.93,surfsub,ml_hl,5.1228953527685155,0.42089564372268473,0.3863735545575704
28,N. pachyderma,20,0.0176115666049785,0.055910617405416,3.71302370827544,0.111309552361654,0.110082611967198,42,43,9.53233044298868,7.60595024248189,42,113.35,surfsub,hl_ml,5.1228953527685155,0.42089564372268473,1.2352013855265502
28,O. universa,20,0.0759970962778658,0.0562567727436157,18.5595287679717,0.146779663277585,0.12347038319284,18,19,15.8490213751793,7.24350692971604,18,79,surfsub,ml_ll,15.2494131962243,0.49337629162020136,-1.7564711561188986
28,P. obliquiloculata,20,0.147963198506611,0.104026962236616,24.9344095569068,0.0681252578381323,0.0782468733494101,10,10,19.1612306118011,8.02132817483056,10,44.51,surf,ll,22.0485720714377,0.5043603707958013,0.29026506819949915
28,T. sacculifer,20,0.22999789854454,0.110261633718712,24.9344095569068,0.048648360976985,0.0974520157920771,12,15,21.1406404177348,3.78935346105599,12,60.71,surf,ll,22.0485720714377,0.5043603707958013,0.46113585478950014
28,T. trilobus,20,0.266265701032614,0.133019894880028,18.0488646943157,0.0425913950759323,0.0875108542185764,10,8,17.3796415328979,5.96511880877781,10,60.7,surf,ll,22.0485720714377,0.5043603707958013,2.7534635204347992
28,G. crassaformis,20,0.0451093569268043,0.0678022207236361,17.5831790083519,0.107845720524183,0.118895449331294,16,18,17.1179653853178,6.20617609039947,16,48.33,surf,ll_ml,16.2823103517651,0.5461938578956484,6.1920713656198
28,G. truncatulinoides,20,0.0192453522680599,0.0494267542171346,11.2613349813116,0.151242490344844,0.144867675470906,21,25,12.9552985089166,6.94100768987378,21,96.36,surfsub,ml,9.8738073202942,0.5297536942337011,-4.786698843203661
28,T. quinqueloba,20,0.0539755594909261,0.0671473058009855,4.10367372899583,0.104788027299546,0.0949503411702005,30,32,9.1093976855278,5.71814198394576,30,143.9,surfsub,hl_ml,5.1228953527685155,0.42089564372268473,2.3350316513265605
284,G. bulloides,276,0.0209418558614691,0.0494998585595736,13.9604747590109,0.151925017039444,0.174606433901887,16,15,16.4702844917774,7.03782184828411,16,102.35,surfsub,gl,12.3531173895274,-0.42999304790600057,2.5895021975463983
284,G. falconensis,276,0.28954800594347,0.0587291579619173,16.8568960301536,0.112087246145766,0.0776144349863486,8,8,16.0523419976234,6.74712505414744,8,92.92,surfsub,ml_ll,16.606596108950598,-0.5182755808866482,0.4490743165302007
284,G. siphonifera,276,0.107255490367257,0.0626687105219048,22.1484741494385,0.182375440883556,0.217776369253749,9,10,20.2963498433431,6.24602582322676,9,83.78,surfsub,ll_ml,16.606596108950598,-0.5182755808866482,2.878460744856401
284,G. glutinata,276,0.0458769699388174,0.0517877644230763,11.8810131075618,0.129167389191872,0.174606433901887,17,15,16.0228317204644,7.05966646157033,17,78.62,surfsub,gl,12.3531173895274,-0.42999304790600057,5.472160971074901
284,G. ruber,276,0.0423138425137262,0.0501730721297395,23.4165971912155,0.185872611853581,0.158751344569202,10,10,20.5298105239868,6.95620587201021,10,40,surf,ll_ml,17.79770720700105,-0.59210811920655,3.521015342353799
284,G. inflata,276,0.0388324357949082,0.0523186411621048,12.5467954462015,0.134487535143895,0.129276846082106,12,11,14.7458171447118,6.61982612092828,12,104.35,surfsub,gl,12.3531173895274,-0.42999304790600057,3.5015000082678007
284,G. rubescens,276,0.064852397568889,0.0800113472623892,18.7887035693333,0.11131635299392,0.111308785601802,7,7,21.7422632489886,4.48500461394676,7,107.41,surfsub,ll,21.7695141344763,NA,NA
284,G. scitula,276,0.0692443141695986,0.0794187159663806,11.3728030055142,0.0935393409070437,0.133695596965241,14,12,13.2959061009543,5.01446621738953,14,224.28,sub,ml,10.5807062296775,-0.5045652156888991,1.6618426914183004
284,G. menardii,276,0.0994924454969171,0.137450294649051,26.5362643852475,0.103337549748581,0.104535405586565,6,7,24.8910868962606,3.19432953766977,6,50,surf,ll,23.3084762642503,-0.539643235712699,0.40134814832180155
284,N. dutertrei,276,0.131509873607903,0.0580871420412107,20.0360949871946,0.144344509926913,0.193557463322059,10,11,21.4720891952515,5.53673597551644,10,62.69,surf,ll_ml,17.79770720700105,-0.59210811920655,-2.2168102688422984
284,N. incompta,276,0.160545988772983,0.068906603834763,6.64579251069551,0.0724910027406541,0.200547208911414,15,12,12.0389507452647,6.48769548473499,15,80.93,surfsub,ml_hl,6.37019659268144,-0.38631178943196964,-1.2493090386080397
284,N. pachyderma,276,0.119997190023471,0.0618632442882129,6.45457338660659,0.0934780177081022,0.106220494623857,21,18,11.8767670109158,7.80303415110012,21,113.35,surfsub,hl_ml,6.37019659268144,-0.38631178943196964,-1.8913605345284799
284,O. universa,276,0.0537462842815863,0.0526126288163373,13.9604747590109,0.137973937164164,0.121710245252992,10,9,16.4159254550934,6.31203257413793,10,79,surfsub,ml_ll,16.606596108950598,-0.5182755808866482,3.5781671923416987
284,T. sacculifer,276,0.0843931539324746,0.0861271038610221,20.9524050341104,0.100820959145211,0.111218940619587,8,9,23.517876625061,3.87016464206937,8,60.71,surf,ll,23.3084762642503,-0.539643235712699,-2.300500659085799
284,G. crassaformis,276,0.120970668989134,0.0615353797449884,20.6819278497565,0.131121565131754,0.144225161697361,11,10,18.9857682748274,6.92028018693295,11,48.33,surf,ll_ml,17.79770720700105,-0.59210811920655,-2.873999812081802
284,G. truncatulinoides,276,0.0228389813715223,0.0479224380555336,15.3247318979977,0.184615557422636,0.176323079754635,10,11,15.7933281421661,7.34640391408881,10,96.36,surfsub,ml,11.4436780834249,-0.5692065780274991,1.3317037665993023
284,T. quinqueloba,276,0.175012454435877,0.0954490805578834,11.1972517349645,0.0728278617005761,0.130313883859907,12,11,11.1964957316717,4.36361012894167,12,143.9,surfsub,hl_ml,6.37019659268144,-0.38631178943196964,-4.68400331244421
292,G. bulloides,284,0.0837158364629528,0.0578677003675317,16.5499769565573,0.102337932556656,0.151925017039444,14,16,14.739772439003,7.04567840708374,14,102.35,surfsub,gl,11.9231243416214,0.9119835915654999,-5.6280201418408975
292,G. falconensis,284,0.153029793255335,0.0915577730418268,17.3059703466838,0.0737325657432063,0.112087246145766,8,8,16.9045293331146,5.18688585139058,8,92.92,surfsub,ml_ll,16.08832052806395,1.0505527529543492,3.361569938792499
292,G. calida,284,NA,0.0857853315248612,25.3588156997876,0.132553678397307,NA,7,0,22.452112197876,4.7817355100722,7,73.33,surf,ll_ml,17.2055990877945,NA,NA
292,G. siphonifera,284,0.0645298847557661,0.0702677599503822,25.0269348942949,0.103221207404228,0.182375440883556,9,9,19.789334403144,6.2494925760559,9,83.78,surfsub,ll_ml,16.08832052806395,1.0505527529543492,-1.4337241738709992
292,G. glutinata,284,0.0980785959192551,0.0654618131140509,17.3531740786367,0.0805885718836151,0.129167389191872,14,17,15.7482382059097,7.48746480441144,14,78.62,surfsub,gl,11.9231243416214,0.9119835915654999,-5.087037229892301
292,G. conglobatus,284,NA,0.210163241406321,26.8707535997535,0.0622475299644122,NA,6,0,24.4608033498128,3.43256733093321,6,40,surf,ll,22.7688330285376,NA,NA
292,G. ruber,284,0.141239895177944,0.0876094894531968,26.9376125335693,0.0824810476713829,0.185872611853581,12,10,21.6893171866735,6.68352765193266,12,40,surf,ll_ml,17.2055990877945,1.1910479968745982,-4.4732103950161
292,G. inflata,284,0.0896322303897471,0.0605550531075841,16.0482954544693,0.0965435817486964,0.134487535143895,12,12,13.3318750659625,6.47978066194368,12,104.35,surfsub,gl,11.9231243416214,0.9119835915654999,-5.995153276608301
292,G. scitula,284,0.109489227514,0.0570820122966354,13.0346456969325,0.173925363722058,0.0935393409070437,12,14,13.551415959994,6.0348968961137,12,224.28,sub,ml,10.0761410139886,1.0120446806195993,-1.6278113047484002
