"bin","bin2","sp","h","pa","pe","bw1","bw2","n1","n2"
28,124,"Neogloboquadrina dutertrei",0.161854466020694,0.0729976490424646,17.2071383268516,0.0632303805108529,0.105379761917365,17,21
28,124,"Pulleniatina obliquiloculata",0.277151708829819,0.104026962236616,24.9344095569068,0.0681252578381323,0.0674975763850434,10,10
28,124,"Trilobatus sacculifer",0.35101528054181,0.110261633718712,24.9344095569068,0.048648360976985,0.117510503629815,12,16
28,124,"Trilobatus trilobus",0.26067621902594,0.133019894880028,18.0488646943157,0.0425913950759323,0.0583600960491618,10,9
156,124,"Globigerinoides conglobatus",0.0290662191906908,0.0624403621161261,19.6837580273047,0.146718537302656,0.148660984215175,11,12
156,124,"Globigerinoides ruber",0.0623139212634339,0.0568089212564528,17.3680707140871,0.13160649632955,0.106487850375567,16,24
156,124,"Globoturborotalita tenella",0.15730004198179,0.0512838850684609,22.8583611657315,0.193209470229588,0.090987192966756,9,14
156,124,"Menardella menardii",0.158926538344894,0.0984979605725958,20.2896836276352,0.091095542355997,0.0609001811245682,10,12
156,124,"Neogloboquadrina dutertrei",0.0567985133412834,0.0588495327596968,16.8013652853657,0.120400272574325,0.105379761917365,17,21
156,124,"Pulleniatina obliquiloculata",0.20951105043544,0.0588255965675055,21.7908208722866,0.175588988870066,0.0674975763850434,10,10
156,124,"Trilobatus sacculifer",0.0866302770319523,0.0770552404324196,17.6809835855682,0.095093502937287,0.117510503629815,15,16
156,124,"Trilobatus trilobus",0.125105473773663,0.107406575863235,18.9885090249943,0.0584512299975882,0.0583600960491618,9,9
268,124,"Globigerinoides ruber",0.137145867433965,0.0545695843005759,19.2970614669246,0.094767027559148,0.106487850375567,8,24
268,124,"Neogloboquadrina dutertrei",0.157421171851939,0.0501524780058704,16.4118494456099,0.125209774381736,0.105379761917365,8,21
356,124,"Globigerinoides ruber",0.0868672138165727,0.0677443823899799,13.9426571433198,0.0922049523447212,0.106487850375567,9,24
356,124,"Globoturborotalita tenella",0.304287369137742,0.0959041958229379,13.28577566473,0.0728298082113388,0.090987192966756,6,14
356,124,"Menardella menardii",0.384368355573876,0.0698535351223946,24.2189753931559,0.164121746511109,0.0609001811245682,6,12
356,124,"Neogloboquadrina dutertrei",0.10863690875119,0.0674533352974138,17.8425191797594,0.110514543134156,0.105379761917365,9,21
356,124,"Trilobatus sacculifer",0.224834772090821,0.0903449173819602,15.2957415151287,0.0747612451270705,0.117510503629815,7,16
356,124,"Trilobatus trilobus",0.239015462164979,0.0794416414952442,15.5246515312614,0.0836514984710824,0.0583600960491618,6,9
436,124,"Globigerinoides conglobatus",0.105555305661674,0.0634737120714837,16.1342158186917,0.105138742369753,0.148660984215175,8,12
436,124,"Globigerinoides ruber",0.1464178786896,0.0759313592441998,15.5300305144013,0.0874060810730453,0.106487850375567,9,24
436,124,"Globoturborotalita tenella",0.296426968325161,0.103803890336897,26.2115113216354,0.124891444739912,0.090987192966756,6,14
